GWNO,EVENT_ID_CNTY,EVENT_ID_NO_CNTY,EVENT_DATE,YEAR,TIME_PRECISION,EVENT_TYPE,ACTOR1,ALLY_ACTOR_1,INTER1,ACTOR2,ALLY_ACTOR_2,INTER2,INTERACTION,COUNTRY,ADMIN1,ADMIN2,ADMIN3,LOCATION,LATITUDE,LONGITUDE,GEO_PRECISION,SOURCE,NOTES,FATALITIES
450,1024LBR,43611,10/02/2014,2014,3,Riots/Protests,Protesters (Liberia),Students (Liberia),6,,,0,60,Liberia,Margibi,Kakata,Weamaquelleh/Larkay,Kakata,6.53185,-10.35140,2,Heritage (Monrovia),"Students of Kakata Rural Teachers Training Institute (KRTTI) protested at the county education office in Margibi, calling for the removal of the KRTTI director",0
450,1025LBR,43612,12/02/2014,2014,2,Strategic development,Military Forces of Liberia (2005-),,1,Mercenaries (Ivory Coast),,3,13,Liberia,Maryland,Pleebo/Sodeken,Twansiebo,Harper,4.38000,-7.72000,1,The New Dawn (Monrovia),"Liberian security operatives arrested 18 Ivorian mercenaries near Little Wlebo Refugee Camp outside Harper, Maryland County",0
450,1026LBR,43613,20/02/2014,2014,1,Violence against civilians,Unidentified Armed Group (Liberia),,3,Civilians (Liberia),,7,37,Liberia,Maryland,Pleebo/Sodeken,Twansiebo,Bulah Town,4.38000,-7.72000,2,The New Dawn (Monrovia),"A child was reported missing in Bulah Town, reportedly abducted for ‘Gboyo’ ritualistic practices carried out by individuals aspiring for political power",0
450,1027LBR,43614,01/03/2014,2014,1,Riots/Protests,Protesters (Liberia),Students (Liberia),6,,,0,60,Liberia,Bong,Jorquelleh,Jorquelleh,Gbarnga,7.00000,-9.47000,1,FrontPageAfrica (Monrovia),"Students & others protested at Gbarnga administration building, over delays in construction of the Bong Technical College",0
450,1028LBR,43615,04/03/2014,2014,1,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Margibi,Kakata,Weamaquelleh/Larkay,Kakata,6.53185,-10.35140,1,The New Dawn (Monrovia),Employees of Kakata Rural Teachers Training Institute (KRTTI) protested over the reinstatement of the Institute director,0
450,1029LBR,43616,05/03/2014,2014,2,Riots/Protests,Rioters (Liberia),,5,,,0,50,Liberia,GrandBassa,District # 3,Buchanan City,Buchanan,5.88080,-10.04660,2,FrontPageAfrica (Monrovia),"Palm plantations belonging to Equatorial Palm Oil company in District #4, Grand Bassa County, were set on fire, linked to land disputes with residents",0
450,1030LBR,43617,05/03/2014,2014,2,Riots/Protests,Rioters (Liberia),,5,,,0,50,Liberia,Margibi,Kakata,Dinning-Ta/Borlola,Salala Rubber Plantation,6.65000,-10.13333,1,FrontPageAfrica (Monrovia),"Rubber plantations belonging to Salala Rubber Plantation Company in Margibi County, were set on fire, linked to residents' water contamination concerns",0
450,1031LBR,43618,05/03/2014,2014,2,Riots/Protests,Rioters (Liberia),,5,,,0,50,Liberia,Margibi,Kakata,Dinning-Ta/Borlola,Salala Rubber Plantation,6.65000,-10.13333,1,FrontPageAfrica (Monrovia),Salala citizens seized Salala Rubber Corporation’s nursery & stopped work for 2 days demanding that water contamination concerns be addressed,0
450,1032LBR,43619,06/03/2014,2014,1,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,The Analyst (Liberia); Heritage (Monrovia),79 civil society groups under the Liberian Business Association (LIBA) staged a mass demonstration in protest over the passage of a bill seeking to amend the 1999 Act establishing the Central Bank of Liberia,0
450,1033LBR,43620,07/03/2014,2014,2,Riots/Protests,Protesters (Liberia),Prisoners (Liberia),6,,,0,60,Liberia,Margibi,Kakata,Weamaquelleh/Larkay,Kakata,6.53185,-10.35140,1,The New Dawn (Monrovia),Inmates in Kakata Central Prison began a hunger strike in protest over their prolonged detention without trial,0
450,1034LBR,43621,09/03/2014,2014,1,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Margibi,Kakata,Weamaquelleh/Larkay,Kakata,6.53185,-10.35140,1,The New Dawn (Monrovia),Students and faculty members of the Kakata Rural Teacher Training Institute demonstrated to demand the removal of Director Precious Brownell-Dennis,0
450,1035LBR,43622,10/03/2014,2014,1,Strategic development,Government of Liberia (2005-),,1,Mercenaries (Liberia),,3,13,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,The News (Monrovia),The trial of 18 Liberians indicted for mercenary activities in Ivory Coast began in Monrovia,0
450,1037LBR,43623,13/03/2014,2014,1,Riots/Protests,Rioters (Liberia),,5,Police Forces of Liberia (2005-),,1,15,Liberia,Montserrado,Greater Monrovia,Monrovia,Paynesville,6.27556,-10.71778,1,The Inquirer (Monrovia); The New Dawn (Monrovia),Motorcyclists attacked the vehicle of the Deputy Police Director in Monrovia after the car hit a moto driver. 3 officers were wounded & 40 residents arrested.,0
450,1036LBR,43624,13/03/2014,2014,1,Violence against civilians,Vigilante Militia (Liberia),,4,Civilians (Liberia),,7,47,Liberia,Montserrado,Greater Monrovia,Monrovia,Duala,6.37211,-10.78891,1,Heritage (Monrovia),A suspected criminal was mobbed to death by unknown persons in Duala,1
450,1038LBR,43625,16/03/2014,2014,2,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,White Flower Community,6.33333,-10.80000,1,FrontPageAfrica (Monrovia),"Residents disrupted the groundbreaking ceremony for a latrine facility, protesting the location of the project.",0
450,1039LBR,43626,18/03/2014,2014,1,Riots/Protests,Rioters (Liberia),,5,,,0,50,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,The New Dawn (Monrovia),Family members of the 40+ residents arrested for damaging the vehicle of the Deputy Police Director stormed the national police headquarters,0
450,1040LBR,43627,26/03/2014,2014,1,Strategic development,Government of Liberia (2005-),,1,,,0,10,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,The New Republic (Liberia),"The trial of 14 people charged with murdering the Belgian general manager of Liberia Agricultural Company in 2007 resumed in Monrovia, pending since 2007",0
450,1041LBR,43628,01/04/2014,2014,1,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Heritage (Monrovia),Over 100 widows stormed a government building to demand their husband's payments,0
450,1042LBR,43629,06/04/2014,2014,2,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,New Kru Town,6.36667,-10.78333,1,The Inquirer (Monrovia),Protest over Ebola center in Kru Town,0
450,1043LBR,43631,08/04/2014,2014,1,Riots/Protests,Rioters (Nigeria),,5,Police Forces of Liberia (2005-),,1,15,Liberia,Montserrado,Greater Monrovia,Monrovia,Congo Town,6.26889,-10.73227,1,The New Dawn (Monrovia),"Nigerians and their descendants in Liberia stormed the Nigerian Embassy in protest, riot occurred",0
450,1044LBR,43630,08/04/2014,2014,1,Riots/Protests,Protesters (Liberia),NCDUL: Nigerian Community and Descendent Union in Liberia,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,FrontPageAfrica (Monrovia),"Allegedly naturalized Liberians of Nigerian descent protested in front of the Nigerian embassy against the Nigerian ambassador who they criticized for allegedly referring to them as ""criminals, thieves, and Boko-Haram agents""",0
450,1045LBR,43633,14/04/2014,2014,2,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,3,FrontPageAfrica (Monrovia),"Health workers in Liberia are protesting their working conditions, e.g. Lack of protective gear, particularly in relation to the recent outbreak of Ebola",0
450,1046LBR,43634,14/04/2014,2014,1,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,FrontPageAfrica (Monrovia),Hundreds of youths who work for the Liberia Youth Empowerment Program blocked the Ministry of Youth and Sports demanding pay arrears owned to them,0
450,1047LBR,43632,14/04/2014,2014,1,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,The New Reublic Liberia (Monrovia),"Employees of the Liberia Water and Sewer Corporation left theirs offices in protest to demand a salary increase, as well as retroactive pay and benefits; the protest was brought under control by Liberia security officers but no violence was reported",0
450,1048LBR,43635,15/04/2014,2014,1,Violence against civilians,Rioters (Liberia),,5,Civilians (Liberia),,7,57,Liberia,Montserrado,Greater Monrovia,Monrovia,Vai Town,6.33245,-10.79862,1,The Inquirer (Monrovia),"A fight broke out in Vai Town market; Rep. Vamouyan Konneh is accused of instigating the violence to get back at the family of Jenekai Coleman; he was seen attempting to wound Mr. Coleman with a knife; men with sticks and other ""deadly weapons"" also barricaded the front of Universal Import and Export Inc. owned by Coleman's parents",0
450,1049LBR,43636,02/05/2014,2014,1,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,The New Dawn (Monrovia),"Over 200 pre-service teachers from the University of Liberia protested in front of the Foreign Ministry, seeking benefits denied to them;",0
450,1050LBR,43637,05/05/2014,2014,1,Violence against civilians,Police Forces of Liberia (2005-),,1,Civilians (Liberia),,7,17,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,The New Republic Liberia (Monrovia),Police officers took a generator from a shopkeeper who tried to oppose them but was then beaten; some of the onlookers tried to come to his aid but were unable to prevent the police from taking his generator,0
450,1051LBR,43638,14/05/2014,2014,1,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Sinkor,6.30000,-10.76670,1,The Inquirer (Monrovia),Liberian women demonstrated in front of the Nigerian embassy in Sinkor to protest against the kidnapping of girls in Nigeria by Boko Haram,0
450,1052LBR,43640,27/05/2014,2014,1,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,New Democrat (Monrovia),"Scores of widows of Armed Forces of Liberia soldiers protested in front of the National Legislature by taking off their clothes, demanding the benefits they say they are owed for the deaths of their former husbands; they were peacefully dispersed by the police",0
450,1053LBR,43639,27/05/2014,2014,1,Riots/Protests,Rioters (Liberia),,5,Police Forces of Liberia (2005-),,1,15,Liberia,Margibi,Kakata,Weamaquelleh/Larkay,Kakata,6.53185,-10.35140,1,The New Dawn (Monrovia),"Aggrieved marketers, mainly women, in the Kakata general market attacked the offices of the Margibi County Superintendent with stones and other objects after accusing him of administrative malpractice and corruption; they then barricaded themselves within the offices, until police arrived and calmed the situation",0
450,1054LBR,43641,29/05/2014,2014,1,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Associated Press,Widows of LPA soldiers protested again in front of the National Legislature to demand benefits for the deaths of their former husbands,0
450,1055LBR,43642,30/05/2014,2014,2,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Bong,Jorquelleh,Jorquelleh,Gbarnga,7.00000,-9.47000,2,The New Dawn (Monrovia),"A number of workers have observed work stoppages to protest ""the suspension of the workers' union head"" since it occurred on May 26",0
450,1056LBR,43643,30/05/2014,2014,2,Violence against civilians,Unidentified Armed Group (Liberia),,3,Civilians (Liberia),Journalists (Liberia),7,37,Liberia,Nimba,Sanniquelleh-Mahn,Sehyi,Sanniquellie,7.36174,-8.71297,2,FrontPageAfrica (Monrovia),"A journalist at Radio Gompa in Nimba County was taken off air during his broadcast, mandhandled and flogged by men believed to be staffers at the Office of Nimba County Senator",0
450,1058LBR,43644,02/06/2014,2014,1,Riots/Protests,Protesters (Liberia),Youth for Progressive Action,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Heritage (Monrovia),"Youth under the banner of Youth for Progressive Action, gathered in front of the Ministry of Public Works, calling for the resignation of the Public Works Minister",0
450,1057LBR,43645,02/06/2014,2014,1,Strategic development,UNMIL: United Nations Mission in Liberia,,8,,,0,80,Liberia,Nimba,Zoegeh,Butulu,Butuo,6.86765,-8.43364,1,Heritage (Monrovia),"UNMIL has announced that has begun withdrawing peacekeeping troops from Butuo, the starting place of the Liberian civil war in December 1989",0
450,1059LBR,43646,03/06/2014,2014,1,Riots/Protests,Protesters (Liberia),MARUSA: Margibi University Students Association,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,The New Dawn (Monrovia),"Students under the banner ""Concerned Margibi University Students"" or MARUSA stormed the Capitol Building, accusing officials of mismanaging funds budgeted for development in Margibi County",0
450,1060LBR,43647,09/06/2014,2014,1,Riots/Protests,Protesters (Liberia),Youth for Progressive Action; United Conscious Students Association,6,Police Forces of Liberia (2005-),,1,16,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,The Inquirer (Monrovia); Heritage (Monrovia),"Youth under the banner of Youth for Progressive Action and United Conscious Students Association gathered in front of the Ministry of Public Works, calling for the resignation of the Public Works Minister. Police intervened to remove protesters by the entrance of the Ministry.",0
450,1061LBR,43648,11/06/2014,2014,1,Strategic development,Government of Liberia (2005-),,1,,,0,10,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Associated Press,"13 men were found guilty of cross-border mercenary activity in neighbouring Ivory Coast, convicted on their role in attacks on villages in 2011/12. This was the 1st verdict under Liberia’s mercenary law.",0
450,1062LBR,43649,23/06/2014,2014,1,Riots/Protests,Rioters (Liberia),,5,Police Forces of Liberia (2005-) Presidential Security Unit,UNMIL: United Nations Mission in Liberia,1,15,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,The New Republic Liberia (Monrovia),"An angry mob armed with sticks and other deadly instruments went to the Executive Mansion, residence of the president of Liberia, to break down a fence which they said was disrupting water flow; they surprised and overpowered the EPS: Executive Protective Service and UNMIL officers on duty",0
450,1063LBR,43650,24/06/2014,2014,1,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,GrandBassa,District # 3,Buchanan City,Buchanan,5.88080,-10.04660,2,FrontPageAfrica (Monrovia),"Residents gathered at the Equatorial Palm Oil Company HQ in Buchanan to deliver a petition with over 90,000 signatures; only one of their members was allowed in, with traditional elders being forced to wait outside",0
450,1064LBR,43651,26/06/2014,2014,1,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,FrontPageAfrica (Monrovia),"Employees of the Ministry of Finance engaged in a go-slow action to protest against the plans of making some employees redundant as they merge with the Ministry of Planning and Economic Affairs; the employees got restless and started chanting anti-Finance Minister slogans, and were later asked to leave the premises by the police",0
450,1065LBR,43652,30/06/2014,2014,1,Riots/Protests,Rioters (Liberia),,5,Rioters (Liberia),,5,55,Liberia,Bong,Jorquelleh,Jorquelleh,Gbarnga,7.00000,-9.47000,2,FrontPageAfrica (Monrovia),Supporters of two canidates running for the Unity Party clashed in Bong in the run-up to the announcement of candidates for the county; another fight happened just before the results were called,0
450,1066LBR,43653,01/07/2014,2014,1,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Paynesville,6.27556,-10.71778,2,The New Dawn (Monrovia),"Marketers, mostly women, set up road blocks to draw attention to their demands for justice in the murder of a security guard protecting the market they work at",0
450,1067LBR,43654,03/07/2014,2014,1,Violence against civilians,Rioters (Liberia),,5,Civilians (Liberia),,7,57,Liberia,Sinoe,Juarzon,Plahnnyarn,Butaw,5.18750,-9.04444,1,The New Dawn (Monrovia),"The chairman of Abloteh was attacked by an ""agitator"" while he was en-route to a meeting; he was injured and was taken to a hospital in Greenville",0
450,1068LBR,43655,04/07/2014,2014,1,Riots/Protests,Rioters (Liberia),,5,Police Forces of Liberia (2005-),,1,15,Liberia,Nimba,Sanniquelleh-Mahn,Goah,Zolowee,7.43602,-8.63286,1,"FrontPageAfrica (Monrovia), Heritage (Monrovia)","A protest in Zolowee against the steel-producing giant Arcelor Mittal involving the setting up of roadblocks turned violent after police fired tear gas and shot into the air; rioters then fired on police with single-barrel hunting rifles and ambushed a police jeep, burned a bridge linking Sanniquellie to Yekepa, and causing substantial damage to properties owned by Arcelor Mittal; employees of the company were also taken hostage",0
450,1069LBR,43656,04/07/2014,2014,1,Violence against civilians,Police Forces of Liberia (2005-),,1,Civilians (Liberia),,7,17,Liberia,Nimba,Sanniquelleh-Mahn,Goah,Zolowee,7.43602,-8.63286,1,FrontPageAfrica (Monrovia),A representative in the Liberian legislature has alleged he was arrested and beaten by police as he attempted to help calm the violence during the Nimba riots; he was later released after the intervention of other lawmakers,0
450,1070LBR,43657,05/07/2014,2014,1,Strategic development,Police Forces of Liberia (2005-),,1,Civilians (Liberia),,7,17,Liberia,Nimba,Sanniquelleh-Mahn,Goah,Zolowee,7.43602,-8.63286,1,The New Republic Liberia (Monrovia),Police arrested 40 people suspected of being involved in the Arcelor Mittal violence,0
450,1071LBR,43658,10/07/2014,2014,2,Riots/Protests,Rioters (Liberia),,5,,,0,50,Liberia,Lofa,Voinjama,Upper Worker,Voinjama,8.42258,-9.75244,3,PBS News Hour,Residents of some villages in Lofa County have chased away doctors attempting to screen communities for ebola with knives and stones.,0
450,1072LBR,43659,15/07/2014,2014,1,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Bong,Jorquelleh,Jorquelleh,Gbarnga,7.00000,-9.47000,1,FrontPageAfrica (Monrovia),Gbarnga residents demonstrated at the site of a recent armed robbery that left a teenager dead,0
450,1073LBR,43660,22/07/2014,2014,2,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,The Inquirer (Monrovia),A peaceful protest was staged in front of the National Legislature against the sale of additional oil blocks in the country,0
450,1074LBR,43661,22/07/2014,2014,1,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Heritage (Monrovia),Employees of the Liberia Maritime Authority staged a peaceful protest in front of the Ministry of Finance and Development Planning in demand of their salaries.,0
450,1075LBR,43662,23/07/2014,2014,1,Riots/Protests,Rioters (Liberia),,5,,,0,50,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,The New Dawn (Monrovia),"A man set the conference room of the Ministry of Health on fire in protest of the death of his younger brother, whom he claimed died from Ebola.",0
450,1076LBR,43663,23/07/2014,2014,1,Riots/Protests,Rioters (Liberia),,5,,,0,50,Liberia,Montserrado,Greater Monrovia,Monrovia,Paynesville,6.27556,-10.71778,1,The Inquirer (Monrovia),Protesters barricaded one of the main entrances of the ELWA hospital to protest against the establishment of an Ebola Center in the hospitals compound.,0
450,1077LBR,43664,26/07/2014,2014,2,Violence against civilians,Rioters (Liberia),,5,Civilians (Liberia),,7,57,Liberia,Lofa,Kolahun,Tahamba,Kolahun,8.28690,-10.08440,1,Foreign Policy,"Residents of Popalahun community staged a roadblock and attacked Liberian health workers employed by Samaritan's Purse. They smashed the windshield of the jeep they were traveling in, slashed the tires with machetes and beat one workers with a hammer before they escaped.",0
450,1078LBR,43665,27/07/2014,2014,1,Strategic development,Government of Liberia (2005-),,1,,,0,10,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,The Analyst (Monrovia),President Sirleaf has declared a state of national emergency due to the ongoing ebola outbreak.,0
450,1079LBR,43666,01/08/2014,2014,1,Riots/Protests,Rioters (Liberia),,5,,,0,50,Liberia,Montserrado,Greater Monrovia,Monrovia,Duport Road,6.27011,-10.67636,2,FrontPageAfrica (Monrovia),Members of the Duport Road community chased away an ebola burial team.,0
450,1080LBR,43667,01/08/2014,2014,1,Violence against civilians,Rioters (Liberia),CDC: Congress for Democratic Change,5,Civilians (Liberia),CDC: Congress for Democratic Change; Journalists (Liberia),7,57,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,FrontPageAfrica (Monrovia),"Two factions of CDC members clashed in the party HQ after angry CDC members, mainly youths, chased Chariman Solo out of the building, believing he means to ""sell out"" the party. The youths also attempted to attack journalists but were prevented by other CDC members. Some were injured.",0
450,1082LBR,43668,03/08/2014,2014,1,Riots/Protests,Rioters (Liberia),,5,Police Forces of Liberia (2005-),,1,15,Liberia,Montserrado,Greater Monrovia,Monrovia,St.Pauls Bridge Community,6.36404,-10.78392,1,The Inquirer (Monrovia); Heritage (Monrovia),"Hundreds of youths of the St.Paul's Bridge Community in Monrovia clashed with polie over the removal of dead bodies from the community, after they blocked a road to bring attention tot he issue. Police fired tear gas to disperse the protesters and arrested some, but they were later released.",0
450,1081LBR,43669,03/08/2014,2014,1,Violence against civilians,Vigilante Militia (Liberia),,4,Civilians (Liberia),,7,47,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,FrontPageAfrica (Monrovia),"Residents caught someone they believed was attempting to poison a well and proceeded to beat him, but he managed to escape.",0
450,1083LBR,43670,04/08/2014,2014,1,Riots/Protests,Rioters (Liberia),,5,,,0,50,Liberia,Montserrado,Greater Monrovia,Monrovia,New Georgia,6.34570,-10.75846,1,The New Dawn (Monrovia),Residents of the New Georgia area set up road blocks to demand the government investigate well-poisoning claims in the capital.,0
450,1084LBR,43671,05/08/2014,2014,1,Violence against civilians,Rioters (Liberia),,5,Civilians (Liberia),Police Forces of Liberia (2005-),7,57,Liberia,Montserrado,Greater Monrovia,Monrovia,Paynesville,6.27556,-10.71778,1,The New Republic Liberia (Monrovia); FrontPageAfrica (Monrovia),"A man believed to be poisoning a well was attacked by youths wile being transported by police to their station. They threw stones which wounded several people, and threatened the suspect and the police. The man tried to hide in a shop, which was damaged by the mob and whose owners were also hurt. Two people were arrested after police back-up arrived.",0
450,1085LBR,43672,06/08/2014,2014,1,Riots/Protests,Rioters (Liberia),,5,Police Forces of Liberia (2005-),,1,15,Liberia,Montserrado,Greater Monrovia,Monrovia,Paynesville,6.27556,-10.71778,1,The Inquirer (Monrovia),"Two men suspected of being robbers were detained by a Community Watch Team. Following this a mob formed and attempted to stop the Community Watch Team from taking them to the authorities, but the police intervened and took the suspects into custody.",0
450,1086LBR,43673,09/08/2014,2014,1,Riots/Protests,Rioters (Liberia),,5,Police Forces of Liberia (2005-),,1,15,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,International Business Times,Rioters in blocked Liberia's busiest highway to protest the government's delay in collecting bodies of ebola victims. Police dispersed the protesters.,0
450,1088LBR,43674,11/08/2014,2014,2,Riots/Protests,Protesters (Liberia),,6,Police Forces of Liberia (2005-),,1,16,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,International Freedom of Expression Exchange Clearing House; FrontPageAfrica (Monrovia),People gathered in front of the Ministry of Foreign Affairs to protest against the declaration of a state of emergency. Police dispersed the protest and arrests were made.,0
450,1087LBR,43675,11/08/2014,2014,1,Violence against civilians,Protesters (Liberia),,6,Police Forces of Liberia (2005-),,1,16,Liberia,Montserrado,Greater Monrovia,Monrovia,Clara Town,6.33333,-10.80000,1,FrontPageAfrica (Monrovia),Youths in Clara Town gathered to protest against the slow removal of bodies from their community. Police responded by handcuffing and beating some of the protesters.,0
450,1089LBR,43676,11/08/2014,2014,2,Violence against civilians,Police Forces of Liberia (2005-),,1,Civilians (Liberia),Journalists (Liberia),7,17,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,International Freedom of Expression Exchange Clearing House,A FrontPageAfrica reporter was beaten by police and arrested while covering at protest at the Ministry of Foreign Affairs.,0
450,1090LBR,43677,13/08/2014,2014,1,Riots/Protests,Protesters (Liberia),Journalists (Liberia),6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,The Inquirer (Monrovia),Journalists and other people gathered in front of the offices of the Chronicle and marched away shouting anti-government slogans in support of the Liberian media after police closed down the newspaper.,0
450,1091LBR,43678,13/08/2014,2014,1,Violence against civilians,Police Forces of Liberia (2005-),,1,Civilians (Liberia),Journalists (Liberia),7,17,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,The New Republic Liberia (Monrovia); The Inquirer (Monrovia); Reporters Sans Frontieres (RSF),"""Police raided the National Chronicle, broke down its front door, released teargas inside, seized two computers and arrested news editor Emmanuel Mensah, computer technician Emmanuel Logan and copy editor Philibert S. Browne. Roughed up at the time of their arrest, the three journalists were later released.""",0
450,1092LBR,43679,16/08/2014,2014,1,Riots/Protests,Rioters (Liberia),,5,,,0,50,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Radio France Internationale; The New Dawn (Monrovia); Leadership (Abuja),Unidentified young attackers armed with clubs and some guns attacked and looted an ebola isolation centre in West Point. During/after the attack between 17 and 20 patients left the centre or were taken away by family members. No injuries were reported.,0
450,1094LBR,43680,19/08/2014,2014,1,Riots/Protests,Rioters (Liberia),,5,Military Forces of Liberia (2005-),Police Forces of Liberia (2005-),1,15,Liberia,Montserrado,Greater Monrovia,Monrovia,West Point,6.32688,-10.80715,1,FrontPageAfrica (Monrovia),Heavy rioting took place in the West Point neighbourhood between residents and police in response to the imposition of a curfew and quarantine.,0
450,1093LBR,43681,19/08/2014,2014,1,Violence against civilians,Police Forces of Liberia (2005-),,1,Civilians (Liberia),CDC: Congress for Democratic Change,7,17,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,The New Republic Liberia (Monrovia),"Officials of the CDC were arrested and ""brutalized"" by police officers, leading to some injuries. It was not reported why they were arrested, although many other CDC officials are already reported to be in custody.",0
450,1095LBR,43682,20/08/2014,2014,1,Riots/Protests,Rioters (Liberia),,5,Military Forces of Liberia (2005-),Police Forces of Liberia (2005-),1,15,Liberia,Montserrado,Greater Monrovia,Monrovia,West Point,6.32688,-10.80715,1,FrontPageAfrica (Monrovia),"Rioting continued for a second day in the West Point neighbourhood following the imposition of a quarantine. The riot started after a local representative sent police to get her family out. Police protecting the car fired into the air as the crowd became violent. The crowds engaged in stone throwing and looting of food and other supplies was reported. 4 residents were injured in the clashes. Police shot 15-year old Shaki Kamara, who died the following day. 2 others were allegedly also shot.",1
450,1096LBR,43683,27/08/2014,2014,1,Riots/Protests,Rioters (Liberia),,5,Police Forces of Liberia (2005-),,1,15,Liberia,Montserrado,Greater Monrovia,Monrovia,West Point,6.32688,-10.80715,1,The Mercury (South Africa),Security forces fired live rounds and tear gas to disperse a stone throwing crowd trying to break the quarantine on their neighborhood of est Point. At least 4 people were injured.,0
450,1097LBR,43684,01/09/2014,2014,1,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Margibi,Mambah-Kaba,Kpay,Duazon,6.23218,-10.59365,2,The Inquirer (Monrovia),Hundreds of angry youth in Schieflin Town near Duport protested the perceived secret burial of Ebola victims in their area. They dug up the body to move out of the area.,0
450,1098LBR,43685,02/09/2014,2014,1,Riots/Protests,Protesters (Liberia),,6,,,0,60,Liberia,Montserrado,Greater Monrovia,Monrovia,Monrovia,6.31000,-10.80000,1,Radio France Internationale,Medical and non-medical staff of JFK Monrovia have gone on strike and said they will continue until Sept.5 in order to demand higher wages and better protection kits. Staff treating Ebola patients have decided not to observe the strike.,0
